Version, File, Buggy
9, zookeeper/java/src/com/yahoo/zookeeper/server/SessionTrackerImpl.java, No
9, src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LoopbackClient.java, Yes
9, src/contrib/zooinspector/README.txt, Yes
9, src/java/main/org/apache/zookeeper/server/ZooKeeperServerBean.java, Yes
9, src/lastRevision.bat, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/version/util/VerGen.java, No
9, zookeeper/java/src/com/yahoo/jute/compiler/CppGenerator.java, No
9, src/recipes/lock/src/c/tests/Util.h, Yes
9, src/java/lib/svnant/README.txt, Yes
9, src/java/main/org/apache/zookeeper/server/SessionTracker.java, Yes
9, zookeeper/conf/log4j.properties, No
9, src/c/tests/TestZookeeperInit.cc, Yes
9, src/java/main/org/apache/zookeeper/server/ZooKeeperServerMXBean.java, Yes
9, zookeeper/c/LICENSE, No
9, zookeeper/java/src/com/yahoo/jute/compiler/JType.java, No
9, src/java/main/org/apache/zookeeper/server/upgrade/DataNodeV1.java, Yes
9, src/contrib/zkfuse/src/thread.h, Yes
9, src/java/main/org/apache/jute/compiler/generated/SimpleCharStream.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/util/ObservableComponent.java, No
9, src/recipes/queue/src/c/INSTALL, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/LocalBookKeeper.java, Yes
9, src/contrib/zkpython/src/test/get_set_test.py, Yes
9, src/contrib/rest/lib/grizzly-servlet-webserver-1.8.6.4.LICENSE.txt, Yes
9, src/java/systest/org/apache/zookeeper/test/system/NoAvailableContainers.java, Yes
9, docs/index.pdf, Yes
9, docs/recipes.pdf, Yes
9, src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServerMain.java, Yes
9, src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java, No
9, src/java/test/org/apache/zookeeper/test/SyncCallTest.java, Yes
9, src/c/src/recordio.c, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/QuorumMXBean.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/auth/ProviderRegistry.java, No
9, src/contrib/zkpython/src/test/connection_test.py, Yes
9, zookeeper/java/src/com/yahoo/jute/RecordReader.java, No
9, src/java/jmx/org/apache/zookeeper/jmx/server/ZooKeeperServerBean.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/LeaderBean.java, Yes
9, src/contrib/zooinspector/licences/Apache Software Licence v2.0.txt, Yes
9, src/recipes/lock/src/c/aminclude.am, Yes
9, src/c/acinclude.m4, Yes
9, src/contrib/zkpython/src/test/zkServer.sh, No
9, ivysettings.xml, Yes
9, docs/linkmap.html, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookKeeper.java, Yes
9, src/c/Makefile.am, Yes
9, src/java/test/org/apache/zookeeper/test/LETest.java, Yes
9, src/contrib/zkfuse/src/zkadapter.cc, Yes
9, src/contrib/zkperl/build.xml, No
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/about.html, Yes
9, docs/zookeeperInternals.html, Yes
9, src/java/jmx/org/apache/zookeeper/server/ObservableZooKeeperServer.java, Yes
9, zookeeper/c/src/zk_adaptor.h, No
9, src/java/test/org/apache/zookeeper/test/ZooKeeperQuotaTest.java, Yes
9, docs/releasenotes.html, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/JMap.java, No
9, src/java/test/org/apache/zookeeper/test/FourLetterWordsTest.java, Yes
9, src/c/src/st_adaptor.c, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerCache.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/FastLeaderElection.java, No
9, src/java/test/org/apache/zookeeper/test/UpgradeTest.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/Follower.java, Yes
9, zookeeper/c/ChangeLog, No
9, docs/bookkeeperStarted.html, Yes
9, src/recipes/lock/src/c/configure.ac, Yes
9, src/contrib/zkperl/t/45_class.t, No
9, docs/zookeeperOtherInfo.pdf, Yes
9, src/contrib/fatjar/build.xml, Yes
9, zookeeper/c/include/proto.h, No
9, docs/skin/basic.css, Yes
9, zookeeper/bin/zkCleanup.sh, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java, Yes
9, src/contrib/zooinspector/config/defaultNodeVeiwers.cfg, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/SledgeHammer.java, No
9, zookeeper/java/src/com/yahoo/jute/compiler/JFile.java, No
9, src/contrib/bookkeeper/test/org/apache/bookkeeper/test/NIOServerFactoryTest.java, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/generated/TokenMgrError.java, No
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/ConnectionBean.java, No
9, zookeeper/zookeeper.jute, No
9, src/recipes/queue/src/c/tests/Util.cc, Yes
9, docs/skin/images/README.txt, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/ZooKeeperTestClient.java, No
9, bin/zkEnv.cmd, Yes
9, src/contrib/zkperl/t/35_log.t, No
9, src/c/tests/CollectionUtil.h, No
9, src/java/test/org/apache/zookeeper/test/GetChildren2Test.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/ObserverMXBean.java, No
9, src/java/lib/svnant/javasvn.LICENSE.txt, Yes
9, src/c/tests/LibCMocks.h, Yes
9, src/contrib/zkfuse/Makefile.am, Yes
9, README.txt, Yes
9, docs/bookkeeperStarted.pdf, Yes
9, src/java/main/org/apache/zookeeper/ClientWatchManager.java, Yes
9, src/recipes/lock/test/org/apache/zookeeper/recipes/lock/ZNodeNameTest.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/SessionTracker.java, No
9, src/java/jmx/org/apache/zookeeper/server/ObservableDataTree.java, Yes
9, src/contrib/zktreeutil/README.txt, Yes
9, src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetTest.java, Yes
9, src/c/tests/TestOperations.cc, Yes
9, src/java/main/org/apache/zookeeper/ZooKeeperMain.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/FollowerBean.java, No
9, zookeeper/java/lib/svnant/license.txt, No
9, zookeeper/java/src/com/yahoo/jute/compiler/JByte.java, No
9, src/java/jmx/org/apache/zookeeper/jmx/server/ConnectionMXBean.java, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/JString.java, No
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java, Yes
9, src/recipes/lock/src/c/c-doc.Doxyfile, Yes
9, src/java/main/org/apache/zookeeper/server/package.html, Yes
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java, Yes
9, docs/zookeeperHierarchicalQuorums.html, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerHandle.java, Yes
9, src/java/main/org/apache/jute/Index.java, Yes
9, src/java/main/org/apache/jute/compiler/JMap.java, Yes
9, src/java/main/org/apache/zookeeper/server/TraceFormatter.java, Yes
9, src/java/lib/svnant/svnjavahl.LICENSE.txt, Yes
9, conf/log4j.properties, Yes
9, src/contrib/zkperl/typemap, No
9, src/java/systest/README.txt, Yes
9, src/java/main/org/apache/jute/compiler/JLong.java, Yes
9, src/java/main/org/apache/zookeeper/server/auth/DigestAuthenticationProvider.java, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LocalPeerBean.java, Yes
9, src/java/test/checkstyle-noframes-sorted.xsl, No
9, src/java/jmx/org/apache/zookeeper/server/ObservableNIOServerCnxn.java, Yes
9, src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerMainTest.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/ServerAdminClient.java, No
9, bin/zkEnv.sh, Yes
9, src/java/OldChangeLog, Yes
9, src/java/test/org/apache/zookeeper/test/SledgeHammer.java, Yes
9, zookeeper/c/tests/Util.cc, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/AsyncCallback.java, Yes
9, zookeeper/c/tests/ZKMocks.cc, No
9, src/java/test/org/apache/zookeeper/test/KeeperStateTest.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/FinalRequestProcessor.java, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/SyncCounter.java, Yes
9, src/java/test/org/apache/zookeeper/test/ACLRootTest.java, Yes
9, docs/bookkeeperStream.html, Yes
9, src/java/main/org/apache/zookeeper/server/ZooTrace.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/QuorumCnxManager.java, Yes
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java, Yes
9, src/contrib/zktreeutil/src/ZkAdaptor.cc, Yes
9, src/contrib/fatjar/README.txt, No
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java, Yes
9, src/java/test/org/apache/zookeeper/test/ObserverHierarchicalQuorumTest.java, Yes
9, src/java/main/org/apache/jute/compiler/package.html, Yes
9, src/java/test/org/apache/zookeeper/test/DataTreeTest.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieProtocol.java, Yes
9, src/contrib/fatjar/conf/mainClasses, Yes
9, src/c/tests/ZKMocks.h, Yes
9, zookeeper/test/com/yahoo/zookeeper/server/ZooKeeperServerTest.java, No
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/FollowerBean.java, Yes
9, src/c/tests/TestZookeeperClose.cc, Yes
9, src/java/main/org/apache/zookeeper/server/LogFormatter.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java, Yes
9, src/java/main/org/apache/jute/compiler/JType.java, Yes
9, zookeeper/c/tests/TestZookeeperInit.cc, No
9, src/c/tests/LibCSymTable.cc, Yes
9, src/docs/status.xml, Yes
9, src/contrib/zkperl/NOTICE, No
9, zookeeper/java/lib/README.svnant, No
9, src/c/INSTALL, Yes
9, src/java/main/org/apache/zookeeper/server/upgrade/UpgradeSnapShotV1.java, Yes
9, src/contrib/zkperl/t/10_invalid.t, No
9, src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZooKeeperOperation.java, Yes
9, src/java/main/org/apache/jute/compiler/JavaGenerator.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerSequence.java, Yes
9, src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/CreateTest.java, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LeaderElectionBean.java, Yes
9, src/java/lib/svnant/license.txt, Yes
9, src/docs/src/documentation/content/xdocs/zookeeperOtherInfo.xml, Yes
9, docs/skin/CommonMessages_en_US.xml, Yes
9, src/c/README, Yes
9, src/java/test/org/apache/zookeeper/server/quorum/QuorumPeerTestBase.java, Yes
9, src/java/test/org/apache/zookeeper/test/AsyncOps.java, Yes
9, zookeeper/c/tests/Util.h, No
9, src/java/test/org/apache/zookeeper/test/SessionTest.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BKDefs.java, Yes
9, src/docs/src/documentation/content/xdocs/zookeeperHierarchicalQuorums.xml, Yes
9, zookeeper/c/tests/MocksBase.cc, No
9, src/contrib/zooinspector/licences/epl-v10.html, Yes
9, src/recipes/queue/src/c/LICENSE, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/FollowerHandler.java, Yes
9, src/java/test/org/apache/zookeeper/test/EventTypeTest.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/FileInfo.java, Yes
9, src/docs/src/documentation/resources/images/zookeeper_small.gif, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableFollowerZooKeeperServer.java, No
9, zookeeper/c/README, No
9, src/contrib/rest/lib/asm-3.1.LICENSE.txt, Yes
9, src/contrib/zooinspector/NOTICE.txt, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Leader.java, No
9, zookeeper/java/src/com/yahoo/zookeeper/server/NIOServerCnxn.java, No
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/ObservableNIOServerCnxn.java, No
9, src/c/tests/Util.cc, Yes
9, src/recipes/lock/build.xml, Yes
9, src/c/configure.ac, Yes
9, src/java/lib/README.txt, No
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/FollowerMXBean.java, Yes
9, src/docs/src/documentation/content/xdocs/bookkeeperConfig.xml, Yes
9, src/java/main/org/apache/zookeeper/server/DataNode.java, Yes
9, src/contrib/zkperl/ZooKeeper.pm, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/QuorumPeer.java, No
9, src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerDeleteTest.java, Yes
9, src/contrib/bookkeeper/benchmark/org/apache/bookkeeper/benchmark/MySqlClient.java, Yes
9, docs/bookkeeperProgrammer.html, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/SendAckRequestProcessor.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/PurgeTxnLog.java, No
9, src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/ExistsTest.java, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/QuorumBean.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/FollowerZooKeeperServer.java, Yes
9, src/java/main/org/apache/zookeeper/server/WatchManager.java, Yes
9, src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java, Yes
9, src/recipes/queue/src/c/c-doc.Doxyfile, Yes
9, zookeeper/c/tests/ZKMocks.h, No
9, src/java/lib/log4j-1.2.15.NOTICE.txt, Yes
9, src/docs/src/documentation/content/xdocs/zookeeperProgrammers.xml, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LeaderElectionMXBean.java, Yes
9, src/contrib/build.xml, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/Version.java, No
9, zookeeper/java/src/com/yahoo/zookeeper/server/ServerCnxn.java, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/BookieHandle.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/ZooLog.java, No
9, src/java/test/org/apache/zookeeper/test/ChrootTest.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/RemotePeerBean.java, No
9, src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/WriteLock.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieClient.java, Yes
9, src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java, No
9, src/java/test/org/apache/zookeeper/test/DisconnectableZooKeeper.java, Yes
9, src/contrib/zkperl/t/22_stat_tie.t, No
9, src/java/test/org/apache/zookeeper/test/OOMTest.java, Yes
9, src/java/Changes.txt, Yes
9, src/recipes/lock/src/c/tests/TestClient.cc, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/streaming/LedgerInputStream.java, Yes
9, zookeeper/c/tests/LibCSymTable.cc, No
9, src/contrib/rest/ivy.xml, Yes
9, src/contrib/zkperl/t/40_basic.t, No
9, src/java/main/org/apache/zookeeper/server/quorum/Vote.java, Yes
9, src/java/test/org/apache/zookeeper/server/ZooKeeperServerTest.java, Yes
9, src/java/main/org/apache/jute/RecordReader.java, Yes
9, src/java/test/checkstyle.xml, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/JVector.java, No
9, src/contrib/rest/lib/jersey-client-1.0.3.LICENSE.txt, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/BookieServer.java, Yes
9, src/c/include/recordio.h, Yes
9, docs/zookeeperAdmin.pdf, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/LeaderElection.java, No
9, zookeeper/java/src/com/yahoo/jute/compiler/generated/RccConstants.java, No
9, src/docs/src/documentation/README.txt, Yes
9, src/contrib/rest/src/python/README.txt, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/IntegrityCheck.java, No
9, zookeeper/test/com/yahoo/zookeeper/test/TestHammer.java, No
9, zookeeper/c/Makefile, No
9, src/java/systest/org/apache/zookeeper/test/system/SimpleClient.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/AuthFastLeaderElection.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerOpenOp.java, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/JInt.java, No
9, src/c/src/mt_adaptor.c, Yes
9, src/java/jmx/org/apache/zookeeper/server/util/EventInfo.java, Yes
9, src/contrib/zkfuse/src/log4cxx.properties, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/generated/Token.java, No
9, zookeeper/LICENSE, No
9, src/java/main/org/apache/zookeeper/server/ZKDatabase.java, Yes
9, src/java/jmx/org/apache/zookeeper/server/util/ObserverManager.java, Yes
9, src/java/test/org/apache/zookeeper/test/ZooKeeperTestClient.java, Yes
9, src/contrib/bookkeeper/test/org/apache/bookkeeper/test/LedgerRecoveryTest.java, Yes
9, src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ProtocolSupport.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableLeaderZooKeeperServer.java, No
9, src/java/systest/org/apache/zookeeper/test/system/QuorumPeerInstance.java, Yes
9, src/java/main/org/apache/zookeeper/server/ByteBufferInputStream.java, Yes
9, src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java, Yes
9, src/java/jmx/org/apache/zookeeper/server/ZooKeeperObserverNotifier.java, Yes
9, src/java/main/org/apache/zookeeper/server/util/Profiler.java, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/DistributionSchedule.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LeaderBean.java, No
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/quorum/ObservableLeader.java, No
9, src/contrib/zkperl/README, Yes
9, src/java/main/org/apache/jute/compiler/generated/rcc.jj, Yes
9, docs/skin/getMenu.js, Yes
9, src/java/main/org/apache/jute/compiler/JBuffer.java, Yes
9, src/docs/src/documentation/skinconf.xml, Yes
9, src/java/main/org/apache/zookeeper/CreateMode.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/JBoolean.java, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/PendingAddOp.java, Yes
9, src/contrib/zkfuse/src/event.cc, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/LocalPeerBean.java, No
9, src/c/tests/Util.h, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/ProposalRequestProcessor.java, Yes
9, docs/skin/note.txt, Yes
9, zookeeper/java/src/com/yahoo/jute/RecordWriter.java, No
9, src/contrib/zkpython/README, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/RecoveryTest.java, No
9, src/contrib/bookkeeper/README.txt, Yes
9, src/recipes/queue/test/org/apache/zookeeper/recipes/queue/DistributedQueueTest.java, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/GenerateLoad.java, No
9, src/java/jmx/org/apache/zookeeper/server/quorum/ObservableFollower.java, Yes
9, src/java/test/org/apache/zookeeper/test/DBSizeTest.java, Yes
9, src/recipes/queue/src/c/tests/Util.h, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/DataTreeTest.java, No
9, src/c/tests/ThreadingUtil.cc, Yes
9, src/recipes/queue/src/c/Makefile.am, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/CTest.java, No
9, docs/zookeeperOver.html, Yes
9, docs/zookeeperStarted.pdf, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/MBeanRegistry.java, No
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/ServerBean.java, No
9, zookeeper/java/src/com/yahoo/zookeeper/server/auth/IPAuthenticationProvider.java, No
9, src/docs/src/documentation/content/xdocs/zookeeperQuotas.xml, Yes
9, src/contrib/zooinspector/ivy.xml, Yes
9, zookeeper/conf/zoo_sample.cfg, No
9, src/java/jmx/org/apache/zookeeper/server/ManagedZooKeeperServer.java, Yes
9, src/c/tests/CppAssertHelper.h, Yes
9, zookeeper/c/acinclude.m4, No
9, src/docs/src/documentation/content/xdocs/zookeeperAdmin.xml, Yes
9, src/recipes/queue/src/c/configure.ac, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/CommonNames.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/ZKMBeanInfo.java, No
9, src/contrib/rest/README.txt, Yes
9, src/java/main/org/apache/jute/compiler/JInt.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/LeaderZooKeeperServer.java, No
9, src/java/main/org/apache/jute/compiler/CSharpGenerator.java, Yes
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java, Yes
9, src/java/test/config/findbugsExcludeFile.xml, Yes
9, src/java/main/org/apache/jute/InputArchive.java, Yes
9, zookeeper/java/ChangeLog, No
9, src/java/test/org/apache/zookeeper/test/StatTest.java, Yes
9, src/recipes/queue/src/c/tests/zkServer.sh, Yes
9, src/java/main/org/apache/zookeeper/StatsTrack.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java, Yes
9, src/java/main/org/apache/zookeeper/server/upgrade/UpgradeMain.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/ManagedZooKeeperServer.java, No
9, src/java/test/org/apache/zookeeper/server/InvalidSnapshotTest.java, Yes
9, docs/skin/breadcrumbs-optimized.js, Yes
9, src/java/test/org/apache/zookeeper/test/LENonTerminateTest.java, Yes
9, zookeeper/c/tests/TestDriver.cc, No
9, zookeeper/c/INSTALL, No
9, src/contrib/bookkeeper/test/org/apache/bookkeeper/test/ConcurrentLedgerTest.java, Yes
9, src/java/test/org/apache/zookeeper/test/IntegrityCheck.java, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/RemotePeerMXBean.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/DataNode.java, No
9, src/java/test/org/apache/zookeeper/test/AsyncOpsTest.java, Yes
9, docs/javaExample.html, Yes
9, src/recipes/queue/src/c/aminclude.am, Yes
9, src/java/main/org/apache/zookeeper/server/NIOServerCnxn.java, Yes
9, src/java/main/org/apache/jute/CsvInputArchive.java, Yes
9, src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java, No
9, src/contrib/rest/lib/jersey-core-1.0.3.LICENSE.txt, Yes
9, src/java/main/org/apache/zookeeper/ServerAdminClient.java, Yes
9, src/java/systest/org/apache/zookeeper/test/system/Instance.java, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/AsyncTest.java, No
9, src/java/main/org/apache/jute/compiler/JByte.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/server/util/EventInfo.java, No
9, src/java/test/org/apache/zookeeper/test/FourLetterWordsQuorumTest.java, Yes
9, src/contrib/zkpython/src/test/create_test.py, Yes
9, src/contrib/bookkeeper/build.xml, Yes
9, zookeeper/c/include/recordio.h, No
9, src/java/test/org/apache/zookeeper/PortAssignment.java, Yes
9, src/docs/src/documentation/content/xdocs/zookeeperJMX.xml, Yes
9, src/contrib/zktreeutil/src/ZkTreeUtil.h, Yes
9, src/contrib/zkperl/t/50_access.t, Yes
9, src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/Election.java, No
9, docs/zookeeperQuotas.pdf, Yes
9, NOTICE.txt, Yes
9, src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java, Yes
9, src/docs/src/documentation/content/xdocs/releasenotes.xml, Yes
9, src/java/test/org/apache/zookeeper/test/GenerateLoad.java, Yes
9, src/contrib/rest/lib/jersey-json-1.0.3.LICENSE.txt, Yes
9, docs/zookeeperHierarchicalQuorums.pdf, Yes
9, zookeeper/c/src/load_gen.c, No
9, src/docs/src/documentation/content/xdocs/bookkeeperProgrammer.xml, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/ReadCallback.java, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java, Yes
9, zookeeper/java/jmx/com/yahoo/zookeeper/jmx/server/quorum/RemotePeerMXBean.java, No
9, src/recipes/queue/src/c/tests/TestDriver.cc, Yes
9, src/contrib/zkfuse/src/event.h, Yes
9, docs/zookeeperAdmin.html, Yes
9, src/contrib/zooinspector/build.xml, Yes
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java, Yes
9, src/java/main/org/apache/jute/compiler/generated/RccConstants.java, Yes
9, src/docs/src/documentation/content/xdocs/site.xml, Yes
9, zookeeper/test/com/yahoo/zookeeper/test/OOMTest.java, No
9, zookeeper/java/src/com/yahoo/jute/compiler/generated/ParseException.java, No
9, src/java/main/org/apache/zookeeper/server/RequestProcessor.java, Yes
9, src/java/main/org/apache/zookeeper/server/auth/AuthenticationProvider.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/Request.java, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/proto/ServerStats.java, Yes
9, src/contrib/zktreeutil/build.xml, Yes
9, src/java/main/org/apache/jute/compiler/CppGenerator.java, Yes
9, src/recipes/lock/src/c/tests/TestDriver.cc, Yes
9, src/java/lib/cobertura/README.txt, Yes
9, zookeeper/java/lib/log4j-LICENSE, No
9, src/java/main/org/apache/jute/XmlInputArchive.java, Yes
9, src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java, No
9, src/java/lib/jdiff/zookeeper_3.1.1.xml, No
9, src/recipes/build-recipes.xml, Yes
9, docs/skin/prototype.js, Yes
9, src/java/main/org/apache/zookeeper/version/util/VerGen.java, Yes
9, src/java/test/org/apache/zookeeper/test/AsyncTest.java, Yes
9, src/java/main/org/apache/zookeeper/server/ServerConfig.java, Yes
9, src/java/main/org/apache/jute/compiler/JCompType.java, Yes
9, docs/zookeeperTutorial.pdf, Yes
9, src/recipes/lock/src/java/org/apache/zookeeper/recipes/lock/ZNodeName.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/ServerStats.java, No
9, src/contrib/zkfuse/build.xml, Yes
9, src/java/jmx/org/apache/zookeeper/jmx/server/quorum/LocalPeerMXBean.java, Yes
9, zookeeper/java/src/com/yahoo/jute/compiler/JavaGenerator.java, No
9, src/contrib/bookkeeper/src/java/org/apache/bookkeeper/client/LedgerEntry.java, Yes
9, src/java/test/org/apache/zookeeper/server/CRCTest.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/quorum/ProposalRequestProcessor.java, No
9, src/recipes/lock/src/c/README.txt, Yes
9, src/java/test/org/apache/zookeeper/test/ClientPortBindTest.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/server/SyncRequestProcessor.java, No
9, src/recipes/lock/src/c/src/zoo_lock.c, Yes
9, zookeeper/java/src/com/yahoo/jute/XmlInputArchive.java, No
9, docs/bookkeeperConfig.pdf, Yes
9, src/java/main/org/apache/zookeeper/server/quorum/Election.java, Yes
9, src/java/jmx/org/apache/zookeeper/server/util/ZooKeeperObserverManager.java, Yes
9, zookeeper/java/src/com/yahoo/zookeeper/ZooKeeper.java, No
9, src/contrib/zkfuse/src/mutex.h, Yes
